buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,houseType,jibun,plottageAr,sggCd,slerGbn,totalFloorAr,umdNm,lawd_cd,deal_ym,sggNm
1988,개인,,,"60,000",5,9,2024,중개거래,경기 수원시 팔달구,단독,4**,170.1,41115,개인,249.68,우만동,41115,202409,
1981,개인,,,"28,250",6,9,2024,중개거래,경기 수원시 팔달구,단독,1*,83,41115,개인,86.17,남수동,41115,202409,
1990,개인,24.12.02,O,"67,000",9,9,2024,중개거래,경기 수원시 팔달구,다가구,4**,169.2,41115,개인,263.13,우만동,41115,202409,
2005,개인,,,"160,000",27,10,2024,중개거래,경기 수원시 팔달구,다가구,1**,277,41115,개인,544.45,화서동,41115,202410,
1974,개인,,,"24,000",30,10,2024,직거래,,단독,1*,162,41115,개인,30.41,남수동,41115,202410,
1995,개인,,,"89,000",25,10,2024,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",다가구,5**,198.5,41115,개인,349.38,우만동,41115,202410,
2002,개인,,,"160,000",12,10,2024,중개거래,"경기 수원시 팔달구, 경기 오산시",다가구,7*,251,41115,개인,475.44,우만동,41115,202410,
2003,개인,,,"58,000",13,10,2024,중개거래,경기 수원시 팔달구,다가구,1*,156,41115,개인,339.69,화서동,41115,202410,
1984,개인,,,"42,500",13,10,2024,중개거래,경기 수원시 팔달구,다가구,1**,100,41115,개인,106.68,화서동,41115,202410,
2004,개인,,,"47,600",12,10,2024,중개거래,경기 수원시 팔달구,다가구,1**,165.6,41115,개인,179.55,화서동,41115,202410,
2013,개인,,,"79,000",10,10,2024,중개거래,경기 수원시 팔달구,다가구,3*,204.2,41115,개인,302.65,고등동,41115,202410,
2004,개인,24.10.29,O,"47,600",12,10,2024,중개거래,경기 수원시 팔달구,다가구,1**,165.6,41115,개인,179.55,화서동,41115,202410,
2002,개인,,,"48,500",11,10,2024,중개거래,경기 수원시 팔달구,다가구,2**,135,41115,개인,289.53,지동,41115,202410,
1958,개인,,,"29,400",8,10,2024,직거래,,단독,7**,89,41115,개인,39.67,인계동,41115,202410,
1987,개인,,,"44,500",5,10,2024,중개거래,경기 수원시 팔달구,다가구,5**,126,41115,개인,146.92,우만동,41115,202410,
1986,개인,,,"19,000",4,10,2024,중개거래,경기 수원시 팔달구,단독,1**,134,41115,개인,129.48,화서동,41115,202410,
1986,개인,24.10.08,O,"16,000",4,10,2024,중개거래,경기 수원시 팔달구,단독,1**,134,41115,개인,129.48,화서동,41115,202410,
1992,개인,,,"50,850",16,11,2024,중개거래,경기 수원시 팔달구,다가구,1**,172,41115,개인,325.89,지동,41115,202411,
1975,기타,,,"17,000",5,11,2024,중개거래,경기 수원시 팔달구,단독,*,116,41115,개인,95.7,교동,41115,202411,
1992,개인,25.02.28,O,"51,300",16,11,2024,중개거래,경기 수원시 팔달구,다가구,1**,172,41115,개인,325.89,지동,41115,202411,
1989,개인,,,"58,000",3,11,2024,중개거래,경기 수원시 팔달구,단독,5*,185.8,41115,개인,219.35,화서동,41115,202411,
1989,개인,24.11.26,O,"58,300",3,11,2024,중개거래,경기 수원시 팔달구,다가구,5*,185.8,41115,개인,219.35,화서동,41115,202411,
1984,개인,,,"30,000",8,11,2024,중개거래,경기 수원시 팔달구,단독,8*,129,41115,개인,124.75,화서동,41115,202411,
1979,개인,,,"39,200",7,11,2024,중개거래,경기 수원시 팔달구,다가구,1**,217,41115,개인,120.79,남창동,41115,202411,
1988,개인,,,"64,000",15,11,2024,중개거래,경기 수원시 팔달구,단독,9**,170.7,41115,개인,191.86,인계동,41115,202411,
1959,개인,,,"22,000",14,11,2024,중개거래,경기 수원시 팔달구,단독,3**,155,41115,개인,49.59,지동,41115,202411,
1974,개인,,,"12,800",7,11,2024,중개거래,경기 수원시 팔달구,단독,1**,63,41115,개인,24.79,지동,41115,202411,
1974,개인,24.11.15,O,"6,400",7,11,2024,중개거래,경기 수원시 팔달구,단독,1**,63,41115,개인,24.79,지동,41115,202411,
1974,개인,24.11.15,O,"6,400",7,11,2024,중개거래,경기 수원시 팔달구,단독,1**,26,41115,개인,24.79,지동,41115,202411,
1975,기타,25.01.23,O,"17,000",5,11,2024,중개거래,경기 수원시 팔달구,단독,*,116,41115,개인,95.7,교동,41115,202411,
1959,개인,,,"11,300",30,12,2024,중개거래,경기 수원시 팔달구,단독,1**,26,41115,개인,30.21,매산로3가,41115,202412,
1994,개인,,,"33,500",10,12,2024,중개거래,경기 수원시 팔달구,다가구,1**,92,41115,개인,132.91,지동,41115,202412,
2001,개인,,,"178,500",11,12,2024,중개거래,경기 수원시 팔달구,다가구,6**,300,41115,개인,490.74,화서동,41115,202412,
1985,개인,,,"40,000",2,12,2024,직거래,,다가구,4**,186.5,41115,개인,192.49,지동,41115,202412,
2001,개인,,,"55,500",2,12,2024,직거래,,단독,1**,157,41115,개인,92.4,지동,41115,202412,
2017,개인,,,"77,000",17,1,2025,중개거래,경기 수원시 장안구,다가구,1**,124,41115,개인,233.88,매향동,41115,202501,
1990,개인,,,"35,000",16,1,2025,직거래,,단독,4*,114.9,41115,개인,195.45,고등동,41115,202501,
1989,개인,,,"57,000",5,1,2025,직거래,,다가구,2**,144,41115,개인,192.15,화서동,41115,202501,
1985,개인,25.02.07,O,"50,000",4,1,2025,중개거래,경기 수원시 팔달구,단독,1**,123,41115,개인,107.85,화서동,41115,202501,
1974,개인,,,"4,000",13,2,2025,중개거래,경기 수원시 팔달구,단독,2**,33,41115,개인,18.05,지동,41115,202502,
1974,개인,,,"8,000",13,2,2025,중개거래,경기 수원시 팔달구,단독,2**,66,41115,개인,32.4,지동,41115,202502,
1971,개인,25.05.30,O,"28,000",26,2,2025,중개거래,경기 수원시 장안구,단독,2**,126,41115,개인,49.59,지동,41115,202502,
1956,개인,,,"23,000",8,2,2025,직거래,,단독,9*,142,41115,법인,29.42,고등동,41115,202502,
1974,개인,25.04.18,O,"4,000",13,2,2025,중개거래,경기 수원시 팔달구,단독,2**,33,41115,개인,18.05,지동,41115,202502,
1974,개인,25.04.18,O,"8,000",13,2,2025,중개거래,경기 수원시 팔달구,단독,2**,66,41115,개인,32.4,지동,41115,202502,
1976,개인,,,"30,500",22,2,2025,중개거래,경기 수원시 팔달구,단독,1*,140.8,41115,개인,70.84,고등동,41115,202502,
1991,개인,,,"40,000",1,2,2025,중개거래,경기 수원시 팔달구,다가구,4**,153.8,41115,개인,199.92,우만동,41115,202502,
1988,개인,,,"45,000",7,2,2025,중개거래,경기 수원시 팔달구,다가구,5**,133.3,41115,개인,218.04,우만동,41115,202502,
1987,개인,,,"45,000",15,2,2025,중개거래,경기 수원시 팔달구,단독,5**,102.7,41115,개인,142.4,우만동,41115,202502,
1972,개인,,,"50,000",8,2,2025,중개거래,경기 수원시 팔달구,단독,2**,132,41115,개인,108.2,지동,41115,202502,
1985,개인,,,"50,000",7,2,2025,중개거래,경기 수원시 팔달구,단독,1**,123,41115,개인,107.85,화서동,41115,202502,
2002,개인,,,"120,000",5,2,2025,중개거래,경기 수원시 팔달구,다가구,8*,298.5,41115,개인,502.86,고등동,41115,202502,
2002,개인,,,"100,000",20,3,2025,중개거래,경기 수원시 팔달구,다가구,1**,243,41115,개인,399.39,우만동,41115,202503,
1983,개인,,,"29,500",26,3,2025,중개거래,경기 수원시 장안구,단독,3*,102,41115,개인,44.9,북수동,41115,202503,
1997,개인,,,"37,200",27,3,2025,중개거래,경기 수원시 팔달구,다가구,2**,141,41115,개인,152.98,지동,41115,202503,
1987,개인,,,"22,000",11,3,2025,중개거래,경기 수원시 팔달구,다가구,8*,112,41115,개인,106.99,매산로3가,41115,202503,
1984,개인,,,"70,000",24,3,2025,중개거래,경기 수원시 팔달구,단독,2**,156,41115,개인,176.92,고등동,41115,202503,
1970,개인,,,"21,000",5,3,2025,중개거래,경기 수원시 팔달구,단독,2**,99,41115,개인,36.36,지동,41115,202503,
1966,개인,,,"40,000",14,3,2025,중개거래,경기 수원시 팔달구,단독,1**,111,41115,개인,55.44,장안동,41115,202503,
1984,개인,,,"25,000",12,3,2025,중개거래,경기 수원시 팔달구,단독,8*,177,41115,개인,124.74,화서동,41115,202503,
1988,개인,,,"50,000",24,4,2025,중개거래,경기 수원시 권선구,다가구,4**,165.4,41115,개인,254.65,우만동,41115,202504,
1971,개인,,,"12,000",19,4,2025,직거래,,단독,1**,102,41115,개인,46.28,지동,41115,202504,
1971,개인,25.05.13,O,"12,000",19,4,2025,직거래,,단독,1**,102,41115,개인,46.28,지동,41115,202504,
1969,개인,,,"16,600",23,4,2025,중개거래,경기 수원시 팔달구,단독,1**,93,41115,개인,44.3,지동,41115,202504,
1989,법인,25.08.26,O,"82,500",8,4,2025,중개거래,경기 수원시 팔달구,단독,1***,182.3,41115,개인,251.16,인계동,41115,202504,
1972,개인,,,"17,500",15,4,2025,중개거래,경기 수원시 팔달구,단독,2**,106,41115,개인,41.39,지동,41115,202504,
1969,개인,25.06.13,O,"14,000",14,4,2025,중개거래,"경기 수원시 장안구, 경기 수원시 팔달구",단독,1*,116,41115,개인,48.4,매향동,41115,202504,
1993,개인,,,"46,000",3,5,2025,중개거래,"경기 수원시 팔달구, 경기 용인시 수지구",다가구,4**,154,41115,개인,199.52,우만동,41115,202505,
1986,개인,25.07.30,O,"50,000",27,5,2025,중개거래,경기 수원시 팔달구,다가구,4**,129.7,41115,개인,117.66,우만동,41115,202505,
1985,개인,,,"56,500",28,5,2025,중개거래,경기 수원시 팔달구,다가구,4**,168.5,41115,개인,174.42,우만동,41115,202505,
1978,개인,,,"79,000",9,5,2025,중개거래,경기 수원시 팔달구,단독,4*,266,41115,개인,191.41,고등동,41115,202505,
1975,개인,,,"47,000",21,5,2025,중개거래,경기 수원시 장안구,단독,2**,116,41115,개인,44,지동,41115,202505,
1969,개인,,,"25,000",26,5,2025,직거래,,단독,9*,241,41115,개인,82.02,북수동,41115,202505,
1974,개인,,,"47,000",26,5,2025,직거래,,단독,9*,241,41115,개인,153.37,북수동,41115,202505,
2002,개인,,,"19,751",2,5,2025,중개거래,경기 수원시 팔달구,다가구,1**,104,41115,개인,157.06,매향동,41115,202505,
1988,개인,,,"68,500",20,5,2025,중개거래,경기 수원시 팔달구,단독,4**,165.3,41115,개인,245.82,우만동,41115,202505,
1965,개인,25.05.31,O,"13,700",3,5,2025,중개거래,서울 서초구,단독,1**,80.5,41115,개인,32.86,매산로3가,41115,202505,
1985,개인,,,"40,000",17,5,2025,중개거래,경기 수원시 팔달구,단독,5**,121.9,41115,개인,125.46,우만동,41115,202505,
1974,개인,,,"22,200",10,5,2025,중개거래,경기 수원시 팔달구,단독,2**,136,41115,개인,58.68,지동,41115,202505,
1993,개인,25.08.26,O,"46,000",3,5,2025,중개거래,경기 수원시 팔달구,다가구,4**,154,41115,개인,199.52,우만동,41115,202505,
1989,개인,,,"46,500",27,6,2025,중개거래,경기 수원시 팔달구,다가구,2**,126,41115,개인,191.28,화서동,41115,202506,
1988,개인,,,"57,800",21,6,2025,중개거래,경기 수원시 팔달구,다가구,5**,157.9,41115,개인,236.33,우만동,41115,202506,
1971,개인,25.07.22,O,"28,000",20,6,2025,중개거래,경기 수원시 장안구,단독,2**,126,41115,개인,49.59,지동,41115,202506,
1969,법인,,,"68,600",27,6,2025,중개거래,경기 수원시 장안구,단독,1**,162,41115,개인,57.52,지동,41115,202506,
1969,법인,,,"56,000",27,6,2025,중개거래,경기 수원시 장안구,단독,1**,132,41115,개인,56.86,지동,41115,202506,
1987,개인,25.08.14,O,"63,000",23,6,2025,중개거래,경기 수원시 팔달구,다가구,1**,180.5,41115,개인,306.62,화서동,41115,202506,
1985,개인,,,"88,000",17,6,2025,중개거래,"경기 수원시 팔달구, 경기 용인시 수지구",단독,4**,167.4,41115,개인,214.46,우만동,41115,202506,
1976,개인,,,"14,000",19,6,2025,중개거래,경기 수원시 팔달구,단독,7*,43,41115,개인,13.5,매산로3가,41115,202506,
1969,개인,,,"14,000",13,6,2025,중개거래,"경기 수원시 장안구, 경기 수원시 팔달구",단독,1*,116,41115,개인,48.4,매향동,41115,202506,
1991,개인,,,"70,500",6,6,2025,중개거래,경기 수원시 팔달구,다가구,5**,158.6,41115,개인,251.82,우만동,41115,202506,
1979,개인,,,"48,000",10,6,2025,중개거래,경기 수원시 팔달구,단독,5**,132.8,41115,개인,76.1,우만동,41115,202506,
1974,개인,,,"16,000",24,7,2025,직거래,,단독,1*,56,41115,개인,26.78,남수동,41115,202507,
1989,개인,,,"135,000",25,7,2025,중개거래,경기 수원시 팔달구,단독,1**,124,41115,개인,213.53,장안동,41115,202507,
1962,개인,,,"22,000",18,7,2025,중개거래,경기 수원시 팔달구,단독,8*,66,41115,개인,35.04,매산로2가,41115,202507,
1971,개인,,,"22,500",8,7,2025,중개거래,경기 수원시 팔달구,단독,1**,109,41115,개인,47.04,매향동,41115,202507,
1971,개인,,,"28,000",31,7,2025,중개거래,경기 수원시 장안구,단독,2**,126,41115,개인,49.59,지동,41115,202507,
1992,법인,,,"71,400",24,7,2025,중개거래,경기 수원시 장안구,단독,1**,169,41115,개인,57.29,지동,41115,202507,
1988,개인,,,"76,000",5,7,2025,중개거래,경기 수원시 팔달구,다가구,4**,172,41115,개인,249.03,우만동,41115,202507,
1997,개인,,,"52,000",8,7,2025,직거래,,다가구,5**,143.6,41115,개인,341.44,우만동,41115,202507,
1991,개인,,,"52,500",7,7,2025,중개거래,경기 수원시 팔달구,단독,1**,85,41115,개인,245.06,화서동,41115,202507,
2007,개인,,,"129,250",5,7,2025,중개거래,경기 수원시 팔달구,단독,1***,265.8,41115,개인,549.26,인계동,41115,202507,
1988,개인,,,"47,500",2,7,2025,중개거래,경기 수원시 팔달구,다가구,5**,119,41115,개인,208.49,우만동,41115,202507,
1976,법인,,,"83,000",25,8,2025,중개거래,서울 강남구,단독,1**,126,41115,개인,66.12,장안동,41115,202508,
1971,개인,,,"21,000",19,8,2025,직거래,,단독,1**,112,41115,개인,52.89,지동,41115,202508,
1989,법인,25.09.25,O,"86,500",26,8,2025,중개거래,경기 수원시 팔달구,다가구,1***,182.3,41115,개인,251.16,인계동,41115,202508,
1968,개인,,,"25,000",28,8,2025,중개거래,경기 수원시 팔달구,단독,2**,136,41115,개인,58.51,지동,41115,202508,
1968,개인,,,"15,000",8,8,2025,중개거래,경기 수원시 팔달구,단독,2**,185,41115,개인,41.98,지동,41115,202508,
1998,개인,,,"72,000",16,8,2025,중개거래,경기 수원시 팔달구,다가구,5**,144.4,41115,개인,299.32,우만동,41115,202508,
1975,개인,,,"49,500",1,8,2025,중개거래,경기 수원시 팔달구,다가구,1**,188,41115,개인,113.86,팔달로3가,41115,202508,
1987,개인,,,"63,000",15,8,2025,중개거래,경기 수원시 팔달구,다가구,1**,180.5,41115,개인,306.62,화서동,41115,202508,
2003,개인,,,"60,500",11,8,2025,중개거래,경기 수원시 팔달구,다가구,1**,195,41115,개인,433.87,지동,41115,202508,
1977,개인,,,"52,000",12,8,2025,중개거래,경기 수원시 팔달구,다가구,1**,203,41115,개인,114.56,지동,41115,202508,
1976,개인,,,"47,500",12,8,2025,중개거래,경기 수원시 팔달구,단독,1*,218,41115,개인,97.49,남창동,41115,202508,
2020,개인,,,"130,000",1,8,2025,직거래,,다가구,1**,192,41115,개인,300.08,매향동,41115,202508,
2007,개인,,,"55,380",8,8,2025,직거래,,다가구,*,317,41115,개인,363.96,교동,41115,202508,
1978,개인,,,"45,000",2,8,2025,중개거래,"경기 수원시 팔달구, 경기 화성시",다가구,5*,164,41115,개인,156.5,남창동,41115,202508,
1979,법인,,,"50,400",20,9,2025,중개거래,경기 수원시 장안구,단독,1**,119,41115,개인,56.93,지동,41115,202509,
1988,법인,,,"94,000",24,9,2025,직거래,,단독,9**,197.4,41115,개인,163.92,인계동,41115,202509,
1996,개인,,,"61,000",28,9,2025,중개거래,경기 수원시 팔달구,다가구,3*,206.9,41115,개인,243.32,고등동,41115,202509,
1968,개인,,,"127,530",13,9,2025,중개거래,경기 수원시 팔달구,단독,1**,360,41115,개인,57.32,매산로3가,41115,202509,
1964,법인,,,"28,000",29,9,2025,중개거래,경기 수원시 팔달구,단독,8*,95,41115,개인,33.19,북수동,41115,202509,
1984,개인,,,"82,200",26,9,2025,중개거래,경기 화성시,단독,8*,181,41115,개인,86.41,장안동,41115,202509,
1979,법인,25.11.11,O,"50,400",22,9,2025,중개거래,경기 수원시 팔달구,단독,1**,119,41115,개인,56.93,지동,41115,202509,
1965,개인,,,"28,500",23,9,2025,중개거래,경기 수원시 팔달구,단독,1**,161,41115,법인,32.86,매산로3가,41115,202509,
2006,개인,,,"70,000",22,9,2025,중개거래,경기 수원시 팔달구,다가구,9*,137,41115,개인,152.84,고등동,41115,202509,
1995,개인,,,"28,800",23,9,2025,중개거래,경기 수원시 팔달구,단독,1**,76,41115,개인,88.2,신풍동,41115,202509,
1965,개인,,,"27,000",23,9,2025,중개거래,경기 수원시 팔달구,단독,1**,175,41115,개인,44.1,매산로3가,41115,202509,
1985,개인,,,"25,000",21,9,2025,중개거래,경기 수원시 팔달구,다가구,5**,122.4,41115,개인,134.05,우만동,41115,202509,
1985,개인,,,"42,000",6,9,2025,중개거래,경기 수원시 팔달구,다가구,4**,136.4,41115,개인,121.98,우만동,41115,202509,
1990,개인,,,"45,000",6,9,2025,중개거래,경기 수원시 팔달구,단독,8**,168,41115,개인,221.22,인계동,41115,202509,
1997,개인,,,"18,000",31,10,2025,중개거래,경기 수원시 팔달구,다가구,1*,76,41115,개인,127.83,화서동,41115,202510,
1989,개인,,,"36,000",15,10,2025,직거래,,단독,5**,125.8,41115,개인,207.18,우만동,41115,202510,
1997,개인,,,"46,500",2,10,2025,중개거래,경기 수원시 팔달구,다가구,2**,141,41115,개인,152.98,지동,41115,202510,
1971,개인,,,"21,600",23,10,2025,중개거래,경기 수원시 장안구,단독,1**,86,41115,개인,62.15,매향동,41115,202510,
1974,개인,,,"49,500",17,10,2025,중개거래,경기 수원시 팔달구,단독,1*,202.3,41115,개인,83.96,고등동,41115,202510,
1970,개인,,,"43,000",14,10,2025,중개거래,경기 수원시 팔달구,단독,1**,116,41115,개인,94.48,팔달로3가,41115,202510,
1981,개인,,,"40,000",15,10,2025,중개거래,경기 수원시 팔달구,단독,1**,140,41115,개인,142.03,화서동,41115,202510,
1996,개인,,,"40,000",4,10,2025,중개거래,경기 수원시 팔달구,다가구,1**,146,41115,개인,149.58,지동,41115,202510,
1988,개인,,,"66,000",13,11,2025,중개거래,경기 수원시 팔달구,단독,5**,173.5,41115,개인,165.38,우만동,41115,202511,
1986,개인,,,"49,000",26,11,2025,직거래,,다가구,4**,129.7,41115,개인,117.66,우만동,41115,202511,
1986,개인,,,"26,000",6,11,2025,중개거래,경기 수원시 팔달구,단독,1**,131.9,41115,개인,112.82,화서동,41115,202511,
1988,개인,,,"69,500",12,12,2025,중개거래,경기 수원시 팔달구,다가구,5**,147.3,41115,개인,234.94,우만동,41115,202512,
1956,개인,,,"49,000",16,12,2025,중개거래,경기 수원시 팔달구,단독,3**,202,41115,개인,47.24,지동,41115,202512,
1990,개인,,,"64,800",3,12,2025,중개거래,"경기 수원시 팔달구, 서울 서초구",단독,1**,142,41115,개인,437.95,북수동,41115,202512,
1998,개인,,,"9,900",13,12,2025,중개거래,경기 수원시 팔달구,단독,2**,86,41115,개인,50.9,지동,41115,202512,
1987,개인,,,"21,000",6,12,2025,중개거래,경기 수원시 장안구,단독,3*,152,41115,개인,114.8,화서동,41115,202512,
1993,개인,,,"53,500",5,12,2025,중개거래,경기 수원시 팔달구,다가구,3*,183.1,41115,개인,281.34,고등동,41115,202512,
1989,개인,,,"66,000",30,1,2026,중개거래,경기 수원시 팔달구,단독,2**,189,41115,개인,167.51,화서동,41115,202601,
1970,개인,,,"27,000",23,1,2026,중개거래,경기 수원시 팔달구,단독,2**,156,41115,개인,66.12,지동,41115,202601,
1983,개인,,,"65,000",22,1,2026,중개거래,경기 수원시 팔달구,단독,1**,150,41115,개인,167.88,화서동,41115,202601,
1988,개인,,,"33,000",20,1,2026,중개거래,경기 수원시 팔달구,단독,4**,176.8,41115,개인,216.87,우만동,41115,202601,
2002,개인,,,"85,000",17,1,2026,직거래,,다가구,5**,225.5,41115,개인,524.88,우만동,41115,202601,
1995,개인,,,"69,000",6,1,2026,중개거래,경기 수원시 팔달구,단독,5**,141.1,41115,개인,273.68,우만동,41115,202601,
1978,개인,,,"81,500",28,2,2026,중개거래,경기 수원시 팔달구,다가구,1**,204.57,41115,개인,162.18,남창동,41115,202602,
1974,개인,,,"35,500",27,2,2026,중개거래,경기 수원시 장안구,단독,1*,99,41115,개인,60.69,남수동,41115,202602,
2001,개인,,,"79,305",12,2,2026,중개거래,경기 수원시 팔달구,다가구,1**,245,41115,개인,406.71,북수동,41115,202602,
1980,법인,,,"52,800",10,2,2026,직거래,,다가구,1**,182,41115,개인,324,지동,41115,202602,
1994,개인,,,"30,000",4,2,2026,중개거래,경기 수원시 팔달구,단독,1**,119,41115,개인,42.98,장안동,41115,202602,
1960,개인,,,"35,000",12,3,2026,중개거래,경기 수원시 팔달구,단독,3**,111,41115,개인,59.8,지동,41115,202603,
1971,개인,,,"25,000",25,3,2026,중개거래,경기 수원시 팔달구,단독,1**,109,41115,개인,46.61,매향동,41115,202603,
1984,개인,,,"26,000",2,3,2026,중개거래,경기 수원시 팔달구,단독,2**,155,41115,개인,72.28,지동,41115,202603,
1990,개인,,,"70,000",1,3,2026,중개거래,경기 수원시 팔달구,단독,1**,148.8,41115,개인,241.84,화서동,41115,202603,
1994,개인,,,"58,000",25,4,2026,중개거래,경기 수원시 팔달구,다가구,7*,212,41115,개인,485.15,매교동,41115,202604,
1989,개인,,,"57,000",28,4,2026,중개거래,경기 수원시 팔달구,단독,5**,203.6,41115,개인,326.7,우만동,41115,202604,
1986,개인,26.05.27,O,"46,000",25,4,2026,중개거래,서울 관악구,단독,4**,142.6,41115,개인,201.06,우만동,41115,202604,
1987,개인,,,"35,400",30,4,2026,중개거래,경기 수원시 팔달구,다가구,3*,104,41115,개인,171.14,화서동,41115,202604,
1983,법인,,,"115,000",9,4,2026,중개거래,서울 강남구,단독,*,226.5,41115,개인,490.88,팔달로1가,41115,202604,
1984,개인,,,"35,000",25,4,2026,중개거래,경기 수원시 팔달구,단독,8*,136,41115,개인,153.26,화서동,41115,202604,
1970,개인,,,"47,000",27,4,2026,중개거래,경기 수원시 팔달구,단독,2**,132,41115,개인,61.95,지동,41115,202604,
1983,법인,,,"49,000",27,4,2026,중개거래,"경기 수원시 권선구, 경기 수원시 장안구, 경기 수원시 팔달구",단독,4*,136,41115,개인,78.08,신풍동,41115,202604,
1977,개인,,,"37,800",20,4,2026,중개거래,경기 수원시 팔달구,단독,2**,142,41115,개인,70.85,지동,41115,202604,
1970,개인,,,"16,000",21,4,2026,직거래,,단독,2**,102,41115,개인,42.98,지동,41115,202604,
1956,법인,,,"36,000",9,4,2026,중개거래,경기 화성시 동탄구,단독,3**,109,41115,개인,47.83,북수동,41115,202604,
1995,개인,26.04.07,O,"29,000",3,4,2026,직거래,,다가구,6*,109,41115,개인,162.24,화서동,41115,202604,
1991,법인,,,"79,000",6,5,2026,중개거래,서울 강남구,다가구,8*,158,41115,개인,224.1,매산로2가,41115,202605,
1992,개인,,,"109,000",25,5,2026,중개거래,경기 수원시 권선구,다가구,2**,139,41115,개인,167.49,고등동,41115,202605,
1971,개인,,,"21,000",17,5,2026,직거래,,단독,*,106,41115,개인,34.78,매향동,41115,202605,
1991,개인,26.06.25,O,"79,000",6,5,2026,중개거래,서울 강남구,다가구,8*,158,41115,개인,224.1,매산로2가,41115,202605,
1984,개인,,,"51,000",22,5,2026,중개거래,경기 수원시 팔달구,단독,3**,161,41115,개인,157.34,화서동,41115,202605,
1980,개인,,,"96,000",7,5,2026,중개거래,경기 수원시 팔달구,단독,8*,536,41115,개인,155.37,남수동,41115,202605,
2020,개인,,,"175,000",10,5,2026,중개거래,경기 수원시 권선구,다가구,1**,204,41115,개인,399.25,매교동,41115,202605,
2016,개인,,,"92,000",9,5,2026,중개거래,경기 수원시 팔달구,다가구,1*,164,41115,개인,307.91,매향동,41115,202605,
2012,개인,,,"60,000",8,5,2026,직거래,,다가구,2**,199,41115,개인,321.13,지동,41115,202605,
1985,개인,,,"38,000",2,5,2026,중개거래,경기 수원시 팔달구,단독,7*,156.8,41115,개인,162.72,화서동,41115,202605,
1997,개인,,,"83,500",30,6,2026,중개거래,경기 수원시 팔달구,단독,2**,155,41115,개인,272.55,지동,41115,202606,
1990,개인,,,"41,000",30,6,2026,직거래,,다가구,3*,179,41115,개인,261.81,화서동,41115,202606,
2003,개인,,,"106,000",1,6,2026,중개거래,경기 수원시 팔달구,다가구,2**,205,41115,개인,516.65,북수동,41115,202606,
1993,개인,,,"30,600",16,6,2026,직거래,,다가구,4**,141.9,41115,개인,199.53,우만동,41115,202606,
2018,법인,,,"75,000",10,7,2026,중개거래,서울 강남구,단독,1*,89,41115,법인,139.09,구천동,41115,202607,
1986,개인,,,"39,000",6,7,2026,중개거래,경기 수원시 팔달구,단독,2**,178,41115,개인,107.37,지동,41115,202607,
2003,개인,,,"75,000",13,7,2026,중개거래,경기 수원시 팔달구,단독,5*,187.4,41115,개인,327.24,고등동,41115,202607,
1989,개인,,,"79,500",14,7,2026,중개거래,경기 수원시 팔달구,단독,5**,219,41115,개인,181.91,우만동,41115,202607,
2014,개인,,,"195,000",26,7,2024,중개거래,경기 수원시 영통구,단독,1***,286.3,41117,법인,494.17,이의동,41117,202407,
2003,개인,,,"123,000",20,7,2024,중개거래,경기 수원시 영통구,단독,1***,254.1,41117,개인,549.76,매탄동,41117,202407,
2004,개인,,,"100,000",20,7,2024,중개거래,경기 수원시 영통구,다가구,1***,193.3,41117,개인,411.2,매탄동,41117,202407,
2012,개인,,,"109,000",13,8,2024,중개거래,경기 수원시 영통구,다가구,2*,154,41117,개인,341.51,원천동,41117,202408,
2012,개인,24.09.23,O,"110,000",13,8,2024,중개거래,경기 수원시 영통구,다가구,2*,165,41117,개인,341.51,원천동,41117,202408,
2016,개인,,,"237,500",18,8,2024,중개거래,경기 수원시 영통구,다가구,1***,270.1,41117,개인,485.41,이의동,41117,202408,
1997,법인,,,"141,000",1,8,2024,중개거래,경기 수원시 영통구,다가구,4**,310,41117,개인,496.23,매탄동,41117,202408,
2002,개인,,,"89,500",26,9,2024,중개거래,경기 수원시 영통구,다가구,2**,232.1,41117,개인,493.14,매탄동,41117,202409,
1990,개인,,,"64,000",27,9,2024,중개거래,경기 수원시 영통구,단독,2**,176.5,41117,개인,230.97,매탄동,41117,202409,
2018,개인,,,"147,000",29,10,2024,중개거래,경기 수원시 권선구,다가구,2**,209.6,41117,개인,438.93,매탄동,41117,202410,
1990,개인,,,"58,700",17,10,2024,중개거래,경기 수원시 영통구,단독,2**,185.2,41117,개인,263.1,매탄동,41117,202410,
2017,개인,,,"107,311",18,10,2024,직거래,,다가구,4**,211,41117,개인,413.95,매탄동,41117,202410,
2017,개인,,,"146,000",22,10,2024,중개거래,경기 수원시 영통구,다가구,1**,193,41117,개인,364.57,매탄동,41117,202410,
1993,개인,,,"57,000",16,10,2024,직거래,,다가구,1***,173.4,41117,개인,329.44,매탄동,41117,202410,
1975,개인,,,"73,000",4,12,2024,직거래,,단독,2**,165,41117,개인,74.71,원천동,41117,202412,
2001,개인,,,"132,000",14,12,2024,중개거래,경기 수원시 영통구,다가구,1***,199.4,41117,개인,417.12,영통동,41117,202412,
1989,개인,,,"40,400",10,12,2024,직거래,,다가구,1**,180.5,41117,개인,257.12,매탄동,41117,202412,
