buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,houseType,monthlyRent,preDeposit,preMonthlyRent,sggCd,totalFloorAr,umdNm,useRRRight,lawd_cd,deal_ym,sggNm
1996,25.02~27.02,신규,20,2,2025,300,다가구,40,,,41113,42.9,세류동,,41113,202502,
2024,25.02~27.02,신규,10,2,2025,"1,500",다가구,130,,,41113,84,권선동,,41113,202502,
,25.02~26.02,신규,21,2,2025,100,다가구,37,,,41113,211,곡반정동,,41113,202502,
,25.02~26.02,신규,1,2,2025,200,다가구,36,,,41113,211,곡반정동,,41113,202502,
2006,25.02~26.02,신규,24,2,2025,200,다가구,45,,,41113,211,곡반정동,,41113,202502,
1989,25.02~27.02,신규,7,2,2025,500,다가구,40,,,41113,39,구운동,,41113,202502,
2002,25.02~27.02,갱신,28,2,2025,"3,300",다가구,0,"3,300",,41113,24.4,권선동,,41113,202502,
2006,25.02~26.02,신규,5,2,2025,200,단독,33,,,41113,22,곡반정동,,41113,202502,
,25.04~26.04,신규,5,2,2025,500,단독,50,,,41113,36,곡반정동,,41113,202502,
1991,25.02~27.02,신규,23,2,2025,300,다가구,36,,,41113,27,권선동,,41113,202502,
1996,25.07~27.07,신규,12,2,2025,500,다가구,35,,,41113,20,권선동,,41113,202502,
2016,25.05~27.05,신규,20,2,2025,"16,000",다가구,0,,,41113,59,호매실동,,41113,202502,
,25.03~26.03,신규,19,2,2025,500,다가구,47,,,41113,30,권선동,,41113,202502,
2004,25.05~27.05,신규,14,2,2025,"7,000",다가구,0,,,41113,42,곡반정동,,41113,202502,
1997,25.04~27.04,신규,9,2,2025,"12,000",단독,0,,,41113,67,세류동,,41113,202502,
2010,25.04~27.04,신규,14,2,2025,"3,000",다가구,0,,,41113,19,세류동,,41113,202502,
2006,25.04~27.04,신규,18,2,2025,"2,000",단독,80,,,41113,88.45,세류동,,41113,202502,
2007,25.03~26.02,신규,28,2,2025,500,단독,40,,,41113,39.67,구운동,,41113,202502,
1989,25.04~27.04,신규,13,2,2025,"4,000",단독,0,,,41113,45,구운동,,41113,202502,
2015,25.04~27.04,신규,9,2,2025,"13,500",다가구,0,,,41113,52,세류동,,41113,202502,
2006,25.03~26.03,신규,19,2,2025,300,다가구,58,,,41113,35,곡반정동,,41113,202502,
1988,25.03~27.02,갱신,28,2,2025,"4,500",단독,0,"4,500",,41113,56.55,세류동,,41113,202502,
1993,25.03~27.03,신규,28,2,2025,500,단독,50,,,41113,50,구운동,,41113,202502,
,25.03~26.03,신규,25,2,2025,300,다가구,37,,,41113,28,곡반정동,,41113,202502,
1997,25.04~27.04,신규,20,2,2025,"1,000",다가구,43,,,41113,52,고색동,,41113,202502,
1994,25.03~27.03,신규,26,2,2025,"5,000",다가구,0,,,41113,43,세류동,,41113,202502,
2000,25.02~27.02,갱신,1,2,2025,500,단독,50,500,50,41113,175,세류동,,41113,202502,
2001,25.03~26.03,신규,27,2,2025,300,단독,25,,,41113,116.43,호매실동,,41113,202502,
1984,25.03~27.03,신규,28,2,2025,"1,000",단독,70,,,41113,60,권선동,,41113,202502,
2007,25.03~27.03,신규,14,2,2025,500,다가구,40,,,41113,30,구운동,,41113,202502,
2000,25.04~27.04,신규,16,2,2025,"3,500",단독,0,,,41113,27,권선동,,41113,202502,
2017,25.03~27.03,신규,22,2,2025,"1,000",다가구,70,,,41113,40,세류동,,41113,202502,
2011,25.03~27.03,신규,18,2,2025,"7,000",다가구,15,,,41113,35,구운동,,41113,202502,
1989,25.03~26.03,신규,27,2,2025,200,단독,25,,,41113,13.71,세류동,,41113,202502,
2004,25.04~27.03,신규,28,2,2025,"2,000",단독,55,,,41113,45,탑동,,41113,202502,
1993,25.03~27.03,신규,14,2,2025,"8,000",다가구,0,,,41113,50,구운동,,41113,202502,
2017,25.03~27.03,신규,27,2,2025,"10,000",다가구,0,,,41113,33.01,세류동,,41113,202502,
2004,25.03~27.03,신규,8,2,2025,"11,000",다가구,0,,,41113,60,탑동,,41113,202502,
1983,25.03~27.03,신규,17,2,2025,500,단독,40,,,41113,50,세류동,,41113,202502,
1989,25.03~27.03,신규,21,2,2025,500,단독,35,,,41113,39.66,구운동,,41113,202502,
2015,25.03~27.03,신규,20,2,2025,"6,000",다가구,40,,,41113,60,탑동,,41113,202502,
1994,25.03~27.03,신규,10,2,2025,"6,000",단독,0,,,41113,43,세류동,,41113,202502,
2006,25.03~26.03,신규,19,2,2025,"2,000",다가구,25,,,41113,33,곡반정동,,41113,202502,
2020,25.03~27.03,신규,21,2,2025,500,다가구,53,,,41113,37.89,구운동,,41113,202502,
2005,25.03~27.03,신규,5,2,2025,"9,000",다가구,0,,,41113,46.28,곡반정동,,41113,202502,
2006,25.03~27.03,신규,19,2,2025,500,다가구,41,,,41113,27,구운동,,41113,202502,
1994,25.03~27.03,신규,5,2,2025,200,다가구,25,,,41113,25,세류동,,41113,202502,
2004,25.03~27.03,신규,14,2,2025,"6,500",단독,0,,,41113,33,권선동,,41113,202502,
2019,25.03~27.03,신규,15,2,2025,"2,000",다가구,65,,,41113,53,서둔동,,41113,202502,
2003,25.03~27.03,신규,11,2,2025,500,다가구,56,,,41113,30,권선동,,41113,202502,
2007,25.03~27.03,신규,14,2,2025,"5,000",다가구,0,,,41113,22,곡반정동,,41113,202502,
2008,25.03~27.03,신규,15,2,2025,"6,000",단독,0,,,41113,27,세류동,,41113,202502,
1991,25.04~27.04,신규,24,2,2025,"1,000",다가구,60,,,41113,82.2,서둔동,,41113,202502,
1990,25.03~27.03,신규,13,2,2025,"1,000",단독,35,,,41113,188.4,구운동,,41113,202502,
2007,25.03~26.03,신규,24,2,2025,"2,000",다가구,40,,,41113,33,곡반정동,,41113,202502,
2009,25.02~26.02,신규,5,2,2025,300,다가구,41,,,41113,15,권선동,,41113,202502,
2019,25.03~27.03,신규,6,2,2025,"14,000",다가구,0,,,41113,59.06,구운동,,41113,202502,
2015,25.02~27.02,신규,15,2,2025,"7,000",다가구,55,,,41113,70,호매실동,,41113,202502,
2006,25.03~26.03,신규,14,2,2025,500,다가구,48,,,41113,30,곡반정동,,41113,202502,
2021,25.03~27.03,신규,14,2,2025,"10,000",다가구,0,,,41113,25.61,세류동,,41113,202502,
1989,25.03~27.03,신규,18,2,2025,500,다가구,40,,,41113,40,권선동,,41113,202502,
1988,25.03~27.03,신규,25,2,2025,200,단독,25,,,41113,20,구운동,,41113,202502,
,25.03~27.03,신규,27,2,2025,"5,000",단독,40,,,41113,63.01,세류동,,41113,202502,
,25.02~26.02,신규,7,2,2025,300,다가구,35,,,41113,20,세류동,,41113,202502,
,25.03~26.03,신규,27,2,2025,500,다가구,36,,,41113,24,세류동,,41113,202502,
2017,25.02~27.02,신규,10,2,2025,"2,000",다가구,70,,,41113,59,오목천동,,41113,202502,
1997,25.02~26.02,갱신,12,2,2025,"7,500",다가구,0,"7,500",,41113,40,세류동,,41113,202502,
1994,25.03~27.03,신규,15,2,2025,"2,000",단독,53,,,41113,111.49,권선동,,41113,202502,
2004,25.03~26.03,신규,27,2,2025,"1,000",다가구,70,,,41113,39,권선동,,41113,202502,
1988,25.03~27.03,신규,17,2,2025,"1,000",다가구,53,,,41113,60,권선동,,41113,202502,
2002,25.02~27.02,신규,14,2,2025,500,다가구,36,,,41113,20,세류동,,41113,202502,
2006,25.03~26.03,신규,17,2,2025,500,다가구,34,,,41113,25,곡반정동,,41113,202502,
2025,25.03~27.03,신규,21,2,2025,"3,000",다가구,80,,,41113,44.62,오목천동,,41113,202502,
2001,25.03~27.03,신규,11,2,2025,"5,000",단독,0,,,41113,28,권선동,,41113,202502,
2003,25.03~26.02,신규,20,2,2025,300,단독,43,,,41113,29,세류동,,41113,202502,
2008,25.02~26.02,신규,17,2,2025,"1,000",다가구,58,,,41113,36.37,곡반정동,,41113,202502,
2015,25.03~27.03,신규,27,2,2025,"2,000",단독,80,,,41113,75.75,금곡동,,41113,202502,
1989,25.03~27.03,신규,12,2,2025,"1,000",단독,70,,,41113,50,권선동,,41113,202502,
1997,25.02~27.02,신규,12,2,2025,"13,000",다가구,0,,,41113,83.67,세류동,,41113,202502,
2005,25.03~26.03,신규,22,2,2025,200,다가구,30,,,41113,26,곡반정동,,41113,202502,
2003,25.03~27.03,신규,1,2,2025,"4,000",단독,0,,,41113,25,권선동,,41113,202502,
1993,25.02~27.02,신규,18,2,2025,300,단독,30,,,41113,195.92,세류동,,41113,202502,
2001,25.02~26.02,신규,3,2,2025,500,단독,40,,,41113,26.42,권선동,,41113,202502,
2020,25.02~27.02,신규,25,2,2025,500,다가구,43,,,41113,21.51,평리동,,41113,202502,
1978,25.03~27.03,신규,13,2,2025,"2,000",단독,60,,,41113,40.56,세류동,,41113,202502,
2021,25.02~27.02,신규,6,2,2025,300,단독,40,,,41113,24.526,고색동,,41113,202502,
2010,25.03~27.03,신규,18,2,2025,"6,000",다가구,0,,,41113,29,세류동,,41113,202502,
1981,25.03~27.03,신규,1,2,2025,"15,000",다가구,0,,,41113,161.74,세류동,,41113,202502,
1990,25.03~26.03,신규,28,2,2025,"1,000",단독,65,,,41113,45,세류동,,41113,202502,
1990,25.04~27.04,갱신,14,2,2025,"8,400",단독,0,"8,000",,41113,59.94,구운동,,41113,202502,
2006,25.05~26.04,신규,12,2,2025,"1,000",단독,50,,,41113,26,곡반정동,,41113,202502,
1990,25.02~27.02,갱신,23,2,2025,"3,500",다가구,0,"3,500",,41113,35,세류동,,41113,202502,
2024,25.02~26.02,신규,12,2,2025,"2,000",다가구,113,,,41113,59,권선동,,41113,202502,
1992,25.03~27.03,신규,22,2,2025,"1,500",다가구,60,,,41113,81.45,구운동,,41113,202502,
2016,25.03~27.03,신규,17,2,2025,"2,000",다가구,47,,,41113,53,탑동,,41113,202502,
2005,25.03~27.03,신규,24,2,2025,"2,500",다가구,20,,,41113,22,곡반정동,,41113,202502,
2003,25.03~26.03,신규,11,2,2025,500,다가구,35,,,41113,19.83,구운동,,41113,202502,
1990,25.04~27.04,갱신,14,2,2025,"8,400",단독,0,"8,000",,41113,59.94,구운동,,41113,202502,
2019,25.02~26.02,신규,28,2,2025,"1,000",다가구,60,,,41113,33,권선동,,41113,202502,
2005,25.02~26.02,신규,12,2,2025,300,다가구,40,,,41113,30,곡반정동,,41113,202502,
1995,25.03~28.03,신규,8,2,2025,300,다가구,33,,,41113,168.3,세류동,,41113,202502,
2007,25.02~26.02,신규,6,2,2025,150,다가구,45,,,41113,33,곡반정동,,41113,202502,
2008,25.03~27.03,신규,17,2,2025,"5,500",다가구,0,,,41113,30,곡반정동,,41113,202502,
2007,25.03~27.03,신규,25,2,2025,"4,000",단독,40,,,41113,45,세류동,,41113,202502,
2020,25.05~27.05,신규,22,2,2025,"10,000",다가구,0,,,41113,42.3,평리동,,41113,202502,
2007,25.03~26.02,신규,24,2,2025,"5,000",다가구,25,,,41113,26,곡반정동,,41113,202502,
2007,25.03~27.03,신규,13,2,2025,"3,500",단독,0,,,41113,22,곡반정동,,41113,202502,
2004,25.03~26.03,신규,24,2,2025,300,다가구,30,,,41113,30,탑동,,41113,202502,
1997,25.03~27.03,신규,26,2,2025,500,단독,40,,,41113,33,세류동,,41113,202502,
1981,25.03~27.03,신규,1,2,2025,"15,000",다가구,0,,,41113,161.74,세류동,,41113,202502,
2002,25.02~26.02,신규,26,2,2025,500,단독,40,,,41113,20,탑동,,41113,202502,
2019,25.03~27.03,신규,18,2,2025,"10,000",다가구,0,,,41113,26.44,권선동,,41113,202502,
1993,25.03~27.03,신규,26,2,2025,500,다가구,40,,,41113,35,세류동,,41113,202502,
1984,25.04~27.04,신규,27,2,2025,"8,500",단독,0,,,41113,77.2,세류동,,41113,202502,
2004,25.04~27.04,신규,28,2,2025,"9,000",단독,0,,,41113,37.03,곡반정동,,41113,202502,
2005,25.02~25.08,신규,11,2,2025,100,다가구,36,,,41113,23,곡반정동,,41113,202502,
2012,25.02~27.02,신규,22,2,2025,"8,000",다가구,0,,,41113,49.5,세류동,,41113,202502,
2004,25.02~27.02,신규,28,2,2025,"4,700",다가구,0,,,41113,24,곡반정동,,41113,202502,
1987,25.02~26.02,신규,15,2,2025,500,다가구,45,,,41113,40,세류동,,41113,202502,
1957,25.02~27.02,신규,28,2,2025,500,단독,45,,,41113,18.52,오목천동,,41113,202502,
2004,25.03~26.03,신규,25,2,2025,500,다가구,45,,,41113,30,곡반정동,,41113,202502,
2007,25.03~27.03,신규,10,2,2025,"8,000",단독,0,,,41113,48,곡반정동,,41113,202502,
2001,25.03~27.03,신규,28,2,2025,300,단독,13,,,41113,125.55,권선동,,41113,202502,
2007,25.02~26.02,신규,2,2,2025,200,다가구,31,,,41113,28.57,곡반정동,,41113,202502,
2003,25.03~27.03,신규,13,2,2025,300,단독,30,,,41113,30,탑동,,41113,202502,
2018,25.03~27.03,신규,8,2,2025,"3,000",다가구,80,,,41113,62.22,호매실동,,41113,202502,
2016,25.03~27.03,신규,19,2,2025,"5,000",단독,60,,,41113,45,세류동,,41113,202502,
2018,25.03~27.02,신규,6,2,2025,500,다가구,44,,,41113,21,고색동,,41113,202502,
1995,25.02~27.02,신규,10,2,2025,300,다가구,36,,,41113,40,세류동,,41113,202502,
2006,25.03~27.03,신규,20,2,2025,"9,000",다가구,0,,,41113,50,곡반정동,,41113,202502,
2004,25.03~27.03,신규,12,2,2025,500,다가구,55,,,41113,48,탑동,,41113,202502,
1997,25.02~27.02,신규,28,2,2025,100,단독,32,,,41113,21,세류동,,41113,202502,
1989,25.03~27.03,신규,26,2,2025,300,단독,40,,,41113,30,탑동,,41113,202502,
2006,25.03~25.09,신규,20,2,2025,50,다가구,40,,,41113,21,곡반정동,,41113,202502,
2004,25.03~27.03,신규,6,2,2025,"8,000",단독,13,,,41113,39.53,탑동,,41113,202502,
2022,25.03~27.03,신규,28,2,2025,"1,000",다가구,110,,,41113,62.05,구운동,,41113,202502,
2006,25.04~27.04,신규,18,2,2025,"2,000",단독,80,,,41113,88.45,세류동,,41113,202502,
2011,25.03~27.03,신규,26,2,2025,"4,000",다가구,0,,,41113,30,탑동,,41113,202502,
2003,25.02~26.02,신규,20,2,2025,500,단독,41,,,41113,50,곡반정동,,41113,202502,
,25.02~27.02,신규,20,2,2025,"1,000",단독,50,,,41113,45,구운동,,41113,202502,
2006,25.03~27.03,신규,21,2,2025,"10,000",다가구,0,,,41113,40,곡반정동,,41113,202502,
2021,25.03~27.03,신규,28,2,2025,"17,000",단독,0,,,41113,51.22,세류동,,41113,202502,
2000,25.03~26.02,신규,15,2,2025,500,단독,30,,,41113,30,권선동,,41113,202502,
1992,25.02~27.02,신규,5,2,2025,"2,000",단독,50,,,41113,59.67,탑동,,41113,202502,
1985,25.02~27.02,신규,27,2,2025,"6,000",단독,0,,,41113,49.5,세류동,,41113,202502,
2016,25.02~27.02,신규,28,2,2025,"1,000",다가구,57,,,41113,42,세류동,,41113,202502,
2011,25.02~26.12,신규,15,2,2025,500,단독,35,,,41113,20,오목천동,,41113,202502,
1993,25.03~27.02,신규,1,2,2025,500,다가구,42,,,41113,30,세류동,,41113,202502,
2007,25.03~27.03,신규,12,2,2025,"10,500",다가구,0,,,41113,40,곡반정동,,41113,202502,
2007,25.03~27.03,신규,28,2,2025,"8,500",다가구,0,,,41113,60,곡반정동,,41113,202502,
2003,25.03~26.02,신규,18,2,2025,300,다가구,30,,,41113,25,세류동,,41113,202502,
1992,25.03~27.03,신규,18,2,2025,"1,000",단독,60,,,41113,58,구운동,,41113,202502,
1987,25.02~27.02,신규,16,2,2025,"4,000",단독,0,,,41113,63.19,고색동,,41113,202502,
2015,25.03~27.03,신규,17,2,2025,500,다가구,40,,,41113,25,평리동,,41113,202502,
2004,25.02~26.02,신규,14,2,2025,500,단독,62,,,41113,33,곡반정동,,41113,202502,
2008,25.02~26.02,신규,17,2,2025,"1,000",다가구,58,,,41113,36.37,곡반정동,,41113,202502,
2001,25.02~26.02,신규,27,2,2025,300,단독,30,,,41113,28,권선동,,41113,202502,
2004,25.02~27.02,신규,13,2,2025,"2,000",다가구,40,,,41113,57,오목천동,,41113,202502,
2008,25.02~26.02,신규,26,2,2025,200,단독,36,,,41113,24,곡반정동,,41113,202502,
2007,25.02~27.02,신규,22,2,2025,"3,500",다가구,0,,,41113,33,곡반정동,,41113,202502,
,25.03~27.03,신규,28,2,2025,"17,000",다가구,0,,,41113,42.28,세류동,,41113,202502,
1990,25.02~27.02,갱신,27,2,2025,300,단독,20,300,20,41113,30,구운동,,41113,202502,
1991,25.04~27.04,신규,17,2,2025,"1,000",단독,70,,,41113,90.04,세류동,,41113,202502,
,25.03~27.03,신규,15,2,2025,500,단독,40,,,41113,39,세류동,,41113,202502,
2008,25.02~27.02,신규,18,2,2025,500,다가구,35,,,41113,23,호매실동,,41113,202502,
2005,25.02~26.02,신규,11,2,2025,150,다가구,40,,,41113,30,곡반정동,,41113,202502,
2002,25.02~27.02,신규,12,2,2025,500,다가구,53,,,41113,45,구운동,,41113,202502,
2004,25.02~27.02,갱신,5,2,2025,"1,500",다가구,50,"1,500",50,41113,30,구운동,,41113,202502,
2017,25.04~27.04,신규,28,2,2025,"14,700",다가구,0,,,41113,55,금곡동,,41113,202502,
,25.02~26.04,신규,28,2,2025,"2,000",단독,30,,,41113,30,세류동,,41113,202502,
,25.02~27.02,신규,13,2,2025,"1,500",다가구,77,,,41113,45,권선동,,41113,202502,
2017,25.03~27.03,신규,27,2,2025,"10,000",다가구,0,,,41113,33.01,세류동,,41113,202502,
2024,25.04~27.04,신규,12,2,2025,"3,000",다가구,130,,,41113,84.4,권선동,,41113,202502,
2003,25.02~27.02,신규,8,2,2025,"2,000",다가구,80,,,41113,96.57,세류동,,41113,202502,
2016,25.03~26.03,신규,27,2,2025,"1,500",다가구,80,,,41113,50,권선동,,41113,202502,
2008,25.04~26.04,신규,26,2,2025,500,다가구,65,,,41113,50,곡반정동,,41113,202502,
2015,25.04~27.04,신규,26,2,2025,"18,000",다가구,0,,,41113,75,호매실동,,41113,202502,
1971,25.02~27.02,신규,16,2,2025,"1,000",단독,70,,,41113,49.59,세류동,,41113,202502,
2008,25.02~27.02,신규,8,2,2025,500,다가구,40,,,41113,24,호매실동,,41113,202502,
2006,25.02~26.02,신규,20,2,2025,500,다가구,40,,,41113,30,곡반정동,,41113,202502,
2015,25.02~27.02,신규,12,2,2025,"12,000",다가구,15,,,41113,60,호매실동,,41113,202502,
2006,25.02~27.02,신규,8,2,2025,"6,000",다가구,0,,,41113,33,곡반정동,,41113,202502,
1998,25.04~27.04,신규,26,2,2025,"1,000",다가구,65,,,41113,69.48,세류동,,41113,202502,
1989,25.02~27.02,신규,12,2,2025,"1,000",단독,50,,,41113,38.86,고색동,,41113,202502,
2008,25.02~26.02,신규,11,2,2025,200,다가구,30,,,41113,30,곡반정동,,41113,202502,
2001,25.03~27.03,신규,26,2,2025,"2,500",단독,0,,,41113,18,구운동,,41113,202502,
2009,25.03~26.03,갱신,5,2,2025,300,다가구,12,300,10,41113,24,세류동,,41113,202502,
2007,25.02~27.02,신규,4,2,2025,"2,000",다가구,80,,,41113,80,곡반정동,,41113,202502,
2001,25.02~26.02,신규,3,2,2025,500,단독,37,,,41113,20,권선동,,41113,202502,
1999,25.02~26.02,신규,26,2,2025,300,단독,32,,,41113,20,권선동,,41113,202502,
2007,25.02~27.02,신규,20,2,2025,"5,500",다가구,10,,,41113,42,곡반정동,,41113,202502,
1991,25.04~27.04,신규,20,2,2025,"7,000",단독,0,,,41113,35,권선동,,41113,202502,
2002,25.02~27.02,신규,11,2,2025,"1,000",단독,55,,,41113,55,오목천동,,41113,202502,
2018,24.08~28.08,갱신,21,2,2025,"26,000",다가구,0,"26,000",,41113,84,세류동,,41113,202502,
1994,25.03~27.03,신규,19,2,2025,500,다가구,35,,,41113,199.08,고색동,,41113,202502,
2005,25.03~27.03,신규,24,2,2025,"5,500",다가구,0,,,41113,30,곡반정동,,41113,202502,
2019,25.03~27.03,신규,25,2,2025,"17,000",다가구,0,,,41113,64.98,금곡동,,41113,202502,
2019,25.02~27.02,갱신,25,2,2025,"10,000",다가구,0,"10,000",,41113,32.68,고색동,사용,41113,202502,
2004,25.02~27.02,신규,5,2,2025,"1,000",다가구,100,,,41113,100,곡반정동,,41113,202502,
2006,25.02~27.02,신규,8,2,2025,"4,000",다가구,0,,,41113,29.17,곡반정동,,41113,202502,
2013,25.04~27.04,신규,24,2,2025,"1,000",다가구,50,,,41113,45,탑동,,41113,202502,
2005,25.02~26.02,신규,10,2,2025,300,다가구,40,,,41113,30,곡반정동,,41113,202502,
,25.02~26.02,신규,1,2,2025,500,다가구,40,,,41113,30,곡반정동,,41113,202502,
2010,25.02~26.02,신규,15,2,2025,300,단독,27,,,41113,23.432,탑동,,41113,202502,
2007,25.03~27.03,갱신,24,2,2025,"5,000",다가구,0,"5,000",,41113,20.5,곡반정동,,41113,202502,
2004,25.02~25.08,신규,18,2,2025,100,다가구,30,,,41113,24,곡반정동,,41113,202502,
1991,25.02~27.02,신규,7,2,2025,500,단독,40,,,41113,42,세류동,,41113,202502,
2007,25.02~27.02,신규,17,2,2025,500,단독,55,,,41113,40,권선동,,41113,202502,
2006,25.02~27.02,신규,20,2,2025,"1,000",다가구,46,,,41113,39.67,권선동,,41113,202502,
2003,25.02~27.02,신규,4,2,2025,500,다가구,45,,,41113,42.9,구운동,,41113,202502,
2018,24.08~28.08,갱신,21,2,2025,"26,000",다가구,0,"26,000",,41113,84,세류동,,41113,202502,
,24.08~27.06,갱신,21,2,2025,"12,500",다가구,15,"12,500",15,41113,40,세류동,,41113,202502,
,24.08~28.08,갱신,21,2,2025,"16,500",다가구,0,"16,500",,41113,65,세류동,,41113,202502,
,24.08~28.08,갱신,21,2,2025,"15,500",다가구,10,"15,500",10,41113,40,세류동,,41113,202502,
2015,25.02~27.02,신규,3,2,2025,"1,000",다가구,60,,,41113,52.31,서둔동,,41113,202502,
,24.08~27.08,갱신,21,2,2025,"9,500",다가구,0,"9,500",,41113,25,세류동,,41113,202502,
,24.01~28.01,갱신,21,2,2025,"12,500",다가구,0,"12,500",,41113,36.78,세류동,,41113,202502,
1996,25.02~26.02,신규,12,2,2025,"1,000",다가구,32,,,41113,65,오목천동,,41113,202502,
1995,25.02~27.02,신규,8,2,2025,500,다가구,60,,,41113,40,고색동,,41113,202502,
1991,25.03~27.03,신규,20,2,2025,"7,000",단독,0,,,41113,35,권선동,,41113,202502,
2006,25.02~27.02,신규,23,2,2025,"6,000",다가구,0,,,41113,40,탑동,,41113,202502,
2004,25.02~27.02,신규,20,2,2025,"3,000",다가구,15,,,41113,20,세류동,,41113,202502,
2011,25.02~27.02,신규,13,2,2025,300,단독,35,,,41113,17,오목천동,,41113,202502,
1990,25.02~27.02,신규,15,2,2025,500,단독,45,,,41113,39,세류동,,41113,202502,
2022,25.03~25.11,신규,11,2,2025,0,다가구,100,,,41113,34.2,고색동,,41113,202502,
2002,25.02~27.02,신규,21,2,2025,"4,000",단독,0,,,41113,33,구운동,,41113,202502,
2006,25.02~26.02,신규,3,2,2025,200,다가구,50,,,41113,33,곡반정동,,41113,202502,
2002,25.02~27.02,신규,11,2,2025,"4,500",다가구,0,,,41113,27,권선동,,41113,202502,
2005,25.02~27.02,신규,11,2,2025,"5,000",다가구,75,,,41113,99,곡반정동,,41113,202502,
